date,close,high,low,open,close,volume
2013/2/8,2432.402,2443.032,2414.398,2416.619,2418.53,109070386
2013/2/7,2418.53,2433.893,2394.218,2430.688,2434.477,120008634
2013/2/6,2434.477,2441.726,2427.699,2432.677,2433.13,116579966
2013/2/5,2433.13,2437.415,2403.302,2411.001,2428.154,150754505
2013/2/4,2428.154,2440.376,2417.585,2425.921,2419.02,167551402
2013/2/1,2419.02,2421.154,2369.57,2377.414,2385.422,140818172
2013/1/31,2385.422,2391.821,2371.226,2383.426,2382.475,139707892
2013/1/30,2382.475,2383.763,2347.89,2360.748,2358.977,149878907
2013/1/29,2358.977,2363.797,2337.353,2347.215,2346.505,141853934
2013/1/28,2346.505,2346.921,2295.352,2295.352,2291.304,128383760
2013/1/25,2291.304,2308.38,2288.262,2300.001,2302.598,92605741
2013/1/24,2302.598,2362.943,2287.296,2320.258,2320.911,161031674
2013/1/23,2320.911,2325.118,2296.491,2308.521,2315.139,118179722
2013/1/22,2315.139,2335.806,2301.301,2326.49,2328.221,149466584
2013/1/21,2328.221,2329.581,2305.099,2321.49,2317.07,134680458
2013/1/18,2317.07,2324.509,2285.972,2295.809,2284.909,125438026
2013/1/17,2284.909,2305.602,2275.877,2305.14,2309.499,119101835
2013/1/16,2309.499,2326.764,2279.507,2322.158,2325.682,153511167
2013/1/15,2325.682,2332.783,2309.323,2312.468,2311.74,165645981
2013/1/14,2311.74,2317.617,2235.107,2236.288,2242.997,144749889
2013/1/11,2242.997,2290.205,2234.947,2285.185,2283.658,125068275
2013/1/10,2283.658,2295.484,2268.648,2274.377,2275.34,120066676
2013/1/9,2275.34,2283.896,2259.051,2271.299,2276.07,122014924
2013/1/8,2276.07,2289.139,2262.979,2284.654,2285.364,122907877
2013/1/7,2285.364,2293.317,2266.862,2271.663,2276.992,118162813
2013/1/4,2276.992,2296.113,2256.56,2289.51,2269.128,139469931
2012/12/31,2269.128,2269.512,2236.461,2236.461,2233.252,128031402
2012/12/28,2233.252,2234.869,2204.003,2207.913,2205.897,115924934
2012/12/27,2205.897,2234.724,2204.79,2223.655,2219.132,129023501
2012/12/26,2219.132,2220.475,2206.787,2211.594,2213.611,121858630
2012/12/25,2213.611,2220.263,2146.862,2154.32,2159.053,143327708
2012/12/24,2159.053,2170.394,2149.825,2150.654,2153.31,78469664
2012/12/21,2153.31,2190.398,2148.17,2169.57,2168.353,103372872
2012/12/20,2168.353,2174.819,2142.951,2156.193,2162.239,99384183
2012/12/19,2162.239,2175.395,2154.287,2158.67,2162.464,94391522
2012/12/18,2162.464,2183.714,2144.733,2155.858,2160.342,126099467
2012/12/17,2160.342,2169.57,2151.936,2152.097,2150.625,144242218
2012/12/14,2150.625,2152.496,2062.543,2062.689,2061.476,160873812
2012/12/13,2061.476,2081.363,2059.472,2077.416,2082.726,72272324
2012/12/12,2082.726,2085.934,2066.391,2073.271,2074.704,78559142
2012/12/11,2074.704,2088.635,2070.192,2077.557,2083.77,93370830
2012/12/10,2083.77,2087.007,2064.615,2067.324,2061.786,115383226
2012/12/7,2061.786,2065.745,2023.961,2028.766,2029.237,115157289
2012/12/6,2029.237,2036.609,2018.379,2029.562,2031.907,81459219
2012/12/5,2031.907,2040.604,1970.202,1973.107,1975.143,119973040
2012/12/4,1975.143,1980.119,1949.457,1956.616,1959.767,62378123
2012/12/3,1959.767,1988.191,1957.884,1977.254,1980.117,61653375
2012/11/30,1980.117,1983.419,1959.334,1961.815,1963.488,56893416
2012/11/29,1963.488,1980.556,1961.822,1972.925,1973.523,49540088
2012/11/28,1973.523,1984.863,1968.213,1984.48,1991.165,50505587
2012/11/27,1991.165,2014.211,1990.336,2012.075,2017.464,56627422
2012/11/26,2017.464,2027.274,2014.029,2023.339,2027.384,44779551
2012/11/23,2027.384,2034.884,2017.004,2020.015,2015.611,51551469
2012/11/22,2015.611,2023.085,2009.72,2021.209,2030.319,45577847
2012/11/21,2030.319,2031.149,1995.174,2008.211,2008.923,53282021
2012/11/20,2008.923,2023.611,2004.17,2020.433,2016.982,42580635
2012/11/19,2016.982,2018.38,1995.721,2013.246,2014.725,45327018
2012/11/16,2014.725,2028.686,2001.716,2026.563,2030.29,49581680
2012/11/15,2030.29,2053.56,2029.874,2045.456,2055.419,50556857
2012/11/14,2055.419,2056.488,2040.172,2047.257,2047.889,48093000
2012/11/13,2047.889,2078.133,2044.036,2078.133,2079.274,61087293
2012/11/12,2079.274,2079.571,2061.84,2069.214,2069.067,56694855
2012/11/9,2069.067,2077.228,2062.417,2066.495,2071.509,54223460
2012/11/8,2071.509,2092.565,2070.65,2091.254,2105.73,66594561
2012/11/7,2105.73,2112.631,2093.289,2102.419,2105.999,59380128
2012/11/6,2105.999,2114.791,2078.472,2113.658,2114.027,71343850
2012/11/5,2114.027,2123.327,2104.584,2113.328,2117.046,71538762
2012/11/2,2117.046,2119.224,2096.531,2105.449,2104.428,76557220
2012/11/1,2104.428,2109.496,2069.947,2070.02,2068.88,82886670
2012/10/31,2068.88,2070.479,2053.583,2061.124,2062.347,59527234
2012/10/30,2062.347,2075.905,2054.264,2059.202,2058.943,60569092
2012/10/29,2058.943,2068.237,2053.092,2061.847,2066.209,53635009
2012/10/26,2066.209,2102.162,2058.063,2100.1,2101.58,78606435
2012/10/25,2101.58,2128.74,2100.609,2114.764,2115.99,85393109
2012/10/24,2115.99,2123.998,2104.67,2106.83,2114.447,72886618
2012/10/23,2114.447,2136.218,2111.923,2132.108,2132.758,72683806
2012/10/22,2132.758,2138.027,2112.752,2118.521,2128.302,60117222
2012/10/19,2128.302,2136.869,2125.736,2129.82,2131.688,67641279
2012/10/18,2131.688,2137.686,2107.492,2108.498,2105.618,87191092
2012/10/17,2105.618,2113.162,2088.044,2104.28,2098.808,59874065
2012/10/16,2098.808,2111.78,2089.695,2097.05,2098.703,57818438
2012/10/15,2098.703,2107.199,2085.115,2105.024,2104.932,53940751
2012/10/12,2104.932,2127.307,2092.511,2109.07,2102.868,68262972
2012/10/11,2102.868,2117.839,2101.14,2114.232,2119.942,74497029
2012/10/10,2119.942,2121.992,2102.535,2111.587,2115.23,78912035
2012/10/9,2115.23,2119.336,2081.589,2081.589,2074.419,84563788
2012/10/8,2074.419,2096.259,2063.089,2084.849,2086.169,55131612
2012/9/28,2086.169,2089.633,2040.35,2042.886,2056.323,79448952
2012/9/27,2056.323,2068.071,2002.324,2003.099,2004.172,76691457
2012/9/26,2004.172,2033.036,1999.484,2027.855,2029.293,50400828
2012/9/25,2029.293,2039.096,2021.809,2028.633,2033.192,48219408
2012/9/24,2033.192,2040.85,2005.263,2015.767,2026.69,57637779
2012/9/21,2026.69,2041.948,2018.263,2020.554,2024.837,60289456
2012/9/20,2024.837,2060.306,2023.085,2060.306,2067.831,67482659
2012/9/19,2067.831,2069.95,2055.198,2061.061,2059.543,52243629
2012/9/18,2059.543,2074.762,2053.662,2069.343,2078.5,53794850
2012/9/17,2078.5,2121.583,2077.484,2120.617,2123.847,76392233
2012/9/14,2123.847,2136.226,2111.12,2127.389,2110.379,91248271
2012/9/13,2110.379,2130.079,2109.996,2123.84,2126.554,79044972
2012/9/12,2126.554,2137.89,2109.137,2129.687,2120.554,84114742
2012/9/11,2120.554,2127.519,2107.219,2127.519,2134.893,80426638
2012/9/10,2134.893,2140.168,2120.486,2128.065,2127.762,103580026
2012/9/7,2127.762,2145.003,2062.99,2062.99,2051.918,139932624
2012/9/6,2051.918,2052.95,2036.366,2040.668,2037.681,56091817
2012/9/5,2037.681,2048.319,2029.054,2038.873,2043.649,57649803
2012/9/4,2043.649,2063.817,2039.266,2060.613,2059.147,57462184
2012/9/3,2059.147,2066.78,2041.161,2044.825,2047.522,60635498
2012/8/31,2047.522,2059.302,2044.65,2046.289,2052.585,46143904
2012/8/30,2052.585,2060.185,2032.537,2044.033,2053.235,61963792
2012/8/29,2053.235,2073.949,2051.775,2066.82,2073.154,52209808
2012/8/28,2073.154,2083.956,2052.492,2054.967,2055.708,54422104
2012/8/27,2055.708,2085.373,2055.377,2085.373,2092.104,60314833
2012/8/24,2092.104,2109.822,2089.217,2108.36,2113.072,60178948
2012/8/23,2113.072,2118.736,2097.083,2106.96,2107.711,58472299
2012/8/22,2107.711,2121.149,2097.605,2118.881,2118.268,58441412
2012/8/21,2118.268,2124.195,2103.071,2106.381,2106.957,60756505
2012/8/20,2106.957,2110.78,2089.018,2102.231,2114.891,46717499
2012/8/17,2114.891,2120.714,2100.787,2111.653,2112.197,44390634
2012/8/16,2112.197,2122.683,2109.658,2116.08,2118.945,45173009
2012/8/15,2118.945,2139.142,2118.503,2138.278,2142.525,54609394
2012/8/14,2142.525,2144.006,2119.253,2137.047,2136.078,67571589
2012/8/13,2136.078,2164.043,2134.554,2164.043,2168.814,71352322
2012/8/10,2168.814,2176.795,2165.284,2172.964,2174.102,68368559
2012/8/9,2174.102,2175.545,2148.694,2159.434,2160.99,72529246
2012/8/8,2160.99,2168.734,2153.02,2158.982,2157.62,72869536
2012/8/7,2157.62,2159.683,2148.897,2153.093,2154.916,75049798
2012/8/6,2154.916,2158.681,2127.263,2129.148,2132.796,71843204
2012/8/3,2132.796,2133.266,2108.33,2113.964,2111.182,53371329
2012/8/2,2111.182,2126.46,2103.495,2120.146,2123.36,53467539
2012/8/1,2123.36,2130.712,2101.708,2101.723,2103.634,53804602
2012/7/31,2103.634,2116.904,2100.252,2109.325,2109.914,53456097
2012/7/30,2109.914,2137.736,2107.634,2128.159,2128.765,51992383
2012/7/27,2128.765,2139.154,2120.63,2132.009,2126.004,52076920
2012/7/26,2126.004,2147.664,2124.155,2134.987,2136.151,52884076
2012/7/25,2136.151,2151.45,2132.833,2141.036,2146.589,48575894
2012/7/24,2146.589,2158.948,2131.013,2132.317,2141.402,54411286
2012/7/23,2141.402,2154.171,2135.563,2154.171,2168.638,55677081
2012/7/20,2168.638,2185.733,2162.064,2180.012,2184.841,64346672
2012/7/19,2184.841,2197.79,2159.943,2164.274,2169.099,79338049
2012/7/18,2169.099,2170.296,2138.792,2159.857,2161.186,66552659
2012/7/17,2161.186,2165.335,2141.481,2142.43,2147.955,55184408
2012/7/16,2147.955,2188.063,2146.154,2187.887,2185.895,67487681
2012/7/13,2185.895,2198.661,2177.924,2180.172,2185.491,57546838
2012/7/12,2185.491,2197.044,2152.675,2172.064,2175.383,82133762
2012/7/11,2175.383,2176.491,2156.596,2160.02,2164.437,58614472
2012/7/10,2164.437,2178.195,2156.726,2166.947,2170.814,58993972
2012/7/9,2170.814,2216.697,2168.608,2210.714,2223.579,75111472
2012/7/6,2223.579,2227.473,2185.522,2203.73,2201.353,76557917
2012/7/5,2201.353,2218.216,2192.648,2218.216,2227.315,57967934
2012/7/4,2227.315,2239.27,2219.448,2233.335,2229.193,55273656
2012/7/3,2229.193,2244.832,2219.05,2225.568,2226.11,62703021
2012/7/2,2226.11,2234.873,2215.358,2234.32,2225.431,62196207
2012/6/29,2225.431,2226.485,2188.716,2190.576,2195.843,61441886
2012/6/28,2195.843,2224.155,2195.356,2220.236,2216.934,54182183
2012/6/27,2216.934,2233.543,2213.323,2219.944,2222.067,51049128
2012/6/26,2222.067,2229.24,2203.944,2214.649,2224.114,52940798
2012/6/25,2224.114,2253.514,2223.054,2253.514,2260.877,59768952
2012/6/21,2260.877,2288.454,2253.789,2288.454,2292.877,58992012
2012/6/20,2292.877,2304.458,2291.541,2300.406,2300.795,54103955
2012/6/19,2300.795,2313.455,2298.394,2313.455,2316.052,60135905
2012/6/18,2316.052,2325.052,2309.709,2313.53,2306.85,60594622
2012/6/15,2306.85,2314.242,2283.4,2299.781,2295.946,68687579
2012/6/14,2295.946,2314.585,2293.065,2306.781,2318.924,71633722
2012/6/13,2318.924,2319.714,2284.65,2289.707,2289.791,78454349
2012/6/12,2289.791,2298.95,2280.951,2295.07,2305.856,59941982
2012/6/11,2305.856,2311.772,2278.163,2282.891,2281.447,64197967
2012/6/8,2281.447,2306.882,2276.714,2306.219,2293.13,67924641
2012/6/7,2293.13,2328.672,2288.665,2324.672,2309.555,60232048
2012/6/6,2309.555,2323.113,2301.035,2315.561,2311.916,58532028
2012/6/5,2311.916,2323.298,2304.046,2313.741,2308.55,66078528
2012/6/4,2308.55,2348.199,2308.229,2346.984,2373.436,90179347
2012/6/1,2373.436,2388.087,2365.442,2373.224,2372.234,77021923
2012/5/31,2372.234,2382.989,2362.314,2370.007,2384.668,77890228
2012/5/30,2384.668,2391.691,2378.133,2385.392,2389.636,89809793
2012/5/29,2389.636,2393.279,2358.374,2361.003,2361.367,117157725
2012/5/28,2361.367,2361.744,2309.072,2325.317,2333.553,94962105
2012/5/25,2333.553,2355.808,2327.408,2350.541,2350.973,74019252
2012/5/24,2350.973,2373.057,2344.58,2359.682,2363.437,79206805
2012/5/23,2363.437,2378.077,2350.548,2369.265,2373.307,84216580
2012/5/22,2373.307,2374.056,2354.868,2355.732,2348.3,76779780
2012/5/21,2348.3,2360.386,2330.325,2343.576,2344.52,74840341
2012/5/18,2344.52,2369.598,2338.241,2364.899,2378.886,89689419
2012/5/17,2378.886,2383.306,2342.352,2347.177,2346.192,86870030
2012/5/16,2346.192,2372.032,2344.5,2369.295,2374.843,76733829
2012/5/15,2374.843,2376.594,2354.614,2367.083,2380.725,77922916
2012/5/14,2380.725,2411.272,2377.983,2408.262,2394.983,90526339
2012/5/11,2394.983,2415.977,2393.378,2406.074,2410.23,74863995
2012/5/10,2410.23,2419.121,2402.204,2409.945,2408.587,81698471
2012/5/9,2408.587,2432.472,2407.509,2432.472,2448.884,97902212
2012/5/8,2448.884,2451.598,2431.025,2451.575,2451.947,104855537
2012/5/7,2451.947,2451.947,2432.736,2441.757,2452.014,108830107
2012/5/4,2452.014,2453.731,2427.969,2437.465,2440.08,102204871
2012/5/3,2440.08,2441.953,2427.728,2433.589,2438.436,102248493
2012/5/2,2438.436,2446.35,2407.788,2421.082,2396.316,128006006
2012/4/27,2396.316,2408.42,2393.867,2402.431,2404.697,91228350
2012/4/26,2404.697,2414.754,2393.265,2408.558,2406.813,115529587
2012/4/25,2406.813,2411.421,2376.626,2382.211,2388.834,130972867
2012/4/24,2388.834,2415.749,2350.399,2380.236,2388.588,133722354
2012/4/23,2388.588,2411.51,2383.068,2403.521,2406.863,122907558
2012/4/20,2406.863,2407.294,2372.13,2374.662,2378.634,115522062
2012/4/19,2378.634,2386.978,2369.459,2378.632,2380.848,94272421
2012/4/18,2380.848,2383.64,2337.857,2341.135,2334.985,108612544
2012/4/17,2334.985,2363.013,2333.341,2355.369,2357.026,84688445
2012/4/16,2357.026,2364.111,2342.199,2346.307,2359.161,85322682
2012/4/13,2359.161,2369.701,2346.944,2351.513,2350.864,98774414
2012/4/12,2350.864,2351.055,2307.841,2310.484,2308.925,97687895
2012/4/11,2308.925,2319.053,2280.035,2286.716,2305.863,75130070
2012/4/10,2305.863,2306.387,2258.853,2281.024,2285.777,67345526
2012/4/9,2285.777,2304.65,2284.442,2300.051,2306.553,59760639
2012/4/6,2306.553,2309.64,2291.559,2299.055,2302.241,72136521
2012/4/5,2302.241,2303.824,2251.393,2258.031,2262.788,80101456
2012/3/30,2262.788,2266.208,2246.245,2256.042,2252.16,62024147
2012/3/29,2252.16,2280.958,2242.345,2276.74,2284.881,74248084
2012/3/28,2284.881,2341.42,2281.433,2341.003,2347.179,83645283
2012/3/27,2347.179,2363.766,2344.304,2358.545,2350.599,60881116
2012/3/26,2350.599,2357.996,2339.141,2349.086,2349.539,55427733
2012/3/23,2349.539,2371.263,2342.12,2369.077,2375.772,76862139
2012/3/22,2375.772,2386.099,2364.13,2376.991,2378.195,79348880
2012/3/21,2378.195,2396.722,2361.222,2384.709,2376.839,95686538
2012/3/20,2376.839,2407.542,2376.031,2407.542,2410.184,97903935
2012/3/19,2410.184,2412.336,2383.674,2401.217,2404.736,102153490
2012/3/16,2404.736,2406.148,2368.311,2377.757,2373.774,103675622
2012/3/15,2373.774,2403.742,2366.024,2388.063,2391.23,120025499
2012/3/14,2391.23,2476.216,2382.836,2464.915,2455.795,179786029
2012/3/13,2455.795,2457.22,2428.609,2432.843,2434.859,104649712
2012/3/12,2434.859,2440.857,2420.84,2438.546,2439.462,106223059
2012/3/9,2439.462,2440.511,2414.966,2425.885,2420.276,100624055
2012/3/8,2420.276,2426.698,2401.102,2401.102,2394.794,96782134
2012/3/7,2394.794,2413.695,2388.519,2391.203,2410.445,94790636
2012/3/6,2410.445,2442.001,2406.056,2439.779,2445.002,103709012
2012/3/5,2445.002,2469.841,2442.115,2464.849,2460.693,112693326
2012/3/2,2460.693,2461.121,2430.098,2430.098,2426.115,103228378
2012/3/1,2426.115,2437.874,2418.334,2418.788,2428.487,75083289
2012/2/29,2428.487,2453.067,2426.329,2446.228,2451.857,95536952
2012/2/28,2451.857,2458.651,2431.828,2440.914,2447.057,118361993
2012/2/27,2447.057,2478.375,2444.629,2447.406,2439.628,158073244
2012/2/24,2439.628,2439.977,2405.274,2410.881,2409.554,134903249
2012/2/23,2409.554,2416.805,2396.71,2401.738,2403.587,112553593
2012/2/22,2403.587,2404.442,2374.03,2380.504,2381.43,118684269
2012/2/21,2381.43,2382.146,2345.053,2365.487,2363.597,79348669
2012/2/20,2363.597,2388.009,2362.012,2383.686,2357.181,88911586
2012/2/17,2357.181,2372.512,2344.76,2366.63,2356.86,71924839
2012/2/16,2356.86,2373.804,2342.073,2363.897,2366.702,95051169
2012/2/15,2366.702,2374.282,2335.101,2340.455,2344.771,98861021
2012/2/14,2344.771,2352.469,2332.247,2348.877,2351.855,73130413
2012/2/13,2351.855,2365.339,2325.028,2332.055,2351.981,86263585
2012/2/10,2351.981,2368.979,2339.885,2342.011,2349.589,96501619
2012/2/9,2349.589,2363.613,2333.935,2344.224,2347.53,98032325
2012/2/8,2347.53,2350.965,2286.819,2291.812,2291.902,87114528
2012/2/7,2291.902,2319.708,2278.825,2319.421,2331.136,67326906
2012/2/6,2331.136,2341.575,2317.422,2334.248,2330.405,75734477
2012/2/3,2330.405,2336.267,2300.982,2306.656,2312.556,78943697
2012/2/2,2312.556,2312.556,2268.687,2273.85,2268.08,63471872
2012/2/1,2268.08,2305.863,2263.342,2288.066,2292.61,53553811
2012/1/31,2292.61,2296.384,2277.056,2285.954,2285.038,48738325
2012/1/30,2285.038,2324.493,2284.291,2324.493,2319.118,58413687
2012/1/20,2319.118,2322.891,2293.893,2300.5,2296.075,69922753
2012/1/19,2296.075,2305.707,2259.337,2266.076,2266.384,72498861
2012/1/18,2266.384,2311.579,2257.898,2298.834,2298.376,89940422
2012/1/17,2298.376,2298.376,2196.117,2206.531,2206.193,87803560
2012/1/16,2206.193,2241.259,2206.045,2230.433,2244.58,45859522
2012/1/13,2244.58,2281.532,2225.736,2277.08,2275.01,71474322
2012/1/12,2275.01,2295.224,2265.256,2268.739,2276.046,71569994
2012/1/11,2276.046,2290.644,2265.185,2282.913,2285.744,84441781
2012/1/10,2285.744,2288.628,2218.275,2221.832,2225.89,109585415
2012/1/9,2225.89,2226.218,2148.453,2164.741,2163.395,76759839
2012/1/6,2163.395,2164.322,2132.626,2148.147,2148.452,50583054
2012/1/5,2148.452,2183.404,2145.556,2160.898,2169.39,58743447
2012/1/4,2169.39,2217.52,2168.644,2211.995,2199.417,49245537
2011/12/30,2199.417,2200.988,2177.517,2177.517,2173.561,51943838
2011/12/29,2173.561,2181.955,2157.115,2161.184,2170.013,44749200
2011/12/28,2170.013,2170.672,2134.017,2157.65,2166.205,49633435
2011/12/27,2166.205,2196.973,2162.723,2186.709,2190.11,45712179
2011/12/26,2190.11,2213.453,2186.07,2193.659,2204.784,43613663
2011/12/23,2204.784,2219.786,2178.141,2183.911,2186.297,52421325
2011/12/22,2186.297,2201.587,2149.423,2178.572,2191.148,58986117
2011/12/21,2191.148,2237.466,2188.71,2230.18,2215.93,50877262
2011/12/20,2215.93,2239.859,2206.519,2209.699,2218.235,52761113
2011/12/19,2218.235,2221.448,2164.887,2208.071,2224.84,57818464
2011/12/16,2224.84,2225.538,2170.748,2179.509,2180.895,57265903
2011/12/15,2180.895,2216.909,2179.467,2215.792,2228.525,56712186
2011/12/14,2228.525,2256.744,2224.725,2241.387,2248.59,44079822
2011/12/13,2248.59,2285.814,2245.868,2283.223,2291.545,58627478
2011/12/12,2291.545,2315.811,2290.264,2312.151,2315.27,39632578
2011/12/9,2315.27,2331.259,2309.457,2315.513,2329.82,39988559
2011/12/8,2329.82,2346.654,2302.642,2329.911,2332.73,51473520
2011/12/7,2332.73,2339.847,2317.814,2325.562,2325.905,41570306
2011/12/6,2325.905,2331.892,2310.155,2326.66,2333.229,45917077
2011/12/5,2333.229,2363.127,2327.61,2363.111,2360.664,52214969
2011/12/2,2360.664,2378.299,2344.846,2374.899,2386.86,59868845
2011/12/1,2386.86,2423.559,2376.916,2392.485,2333.414,98650046
2011/11/30,2333.414,2407.326,2319.44,2406.329,2412.393,76611104
2011/11/29,2412.393,2413.326,2388.202,2398.994,2383.034,55123190
2011/11/28,2383.034,2396.827,2372.156,2383.893,2380.224,46064666
2011/11/25,2380.224,2403.942,2372.622,2393.327,2397.554,45362552
2011/11/24,2397.554,2409.719,2370.695,2379.146,2395.065,52154150
2011/11/23,2395.065,2418.56,2390.654,2415.197,2412.625,50547850
2011/11/22,2412.625,2414.85,2387.826,2400.984,2415.13,51443233
2011/11/21,2415.13,2419.244,2396.087,2416.732,2416.562,50170366
2011/11/18,2416.562,2448.51,2411.042,2448.387,2463.046,72180807
2011/11/17,2463.046,2482.528,2459.165,2467.704,2466.959,66414285
2011/11/16,2466.959,2529.458,2456.856,2529.073,2529.761,93382109
2011/11/15,2529.761,2534.059,2518.703,2525.948,2528.714,79227750
2011/11/14,2528.714,2529.632,2496.335,2498.672,2481.084,81229812
2011/11/11,2481.084,2496.527,2472.761,2483.957,2479.536,66137668
2011/11/10,2479.536,2507.452,2478.139,2498.594,2524.919,87111088
2011/11/9,2524.919,2527.703,2489.025,2512.587,2503.836,78208572
2011/11/8,2503.836,2524.82,2500.02,2514.259,2509.799,78672656
2011/11/7,2509.799,2536.18,2507.615,2518.898,2528.294,78867174
2011/11/4,2528.294,2536.779,2512.904,2525.244,2508.09,101873675
2011/11/3,2508.09,2535.24,2507.297,2510.842,2504.108,136576325
2011/11/2,2504.108,2505.121,2433.715,2437.87,2470.019,105468200
2011/11/1,2470.019,2491.355,2445.527,2450.331,2468.25,88892417
2011/10/31,2468.25,2478.307,2455.205,2470.254,2473.41,84172562
2011/10/28,2473.41,2483.759,2456.177,2462.085,2435.614,110032721
2011/10/27,2435.614,2449.701,2426.315,2432.473,2427.48,82408961
2011/10/26,2427.48,2448.981,2394.733,2398.187,2409.672,107447168
2011/10/25,2409.672,2414.049,2357.387,2366.398,2370.333,90888876
2011/10/24,2370.333,2371.092,2307.146,2322.02,2317.275,70874071
2011/10/21,2317.275,2340.315,2313.782,2330.512,2331.366,48436725
2011/10/20,2331.366,2368.64,2315.9,2365.909,2377.512,65425215
2011/10/19,2377.512,2401.688,2374.417,2387.831,2383.485,58534637
2011/10/18,2383.485,2425.646,2378.667,2423.282,2440.402,79525744
2011/10/17,2440.402,2452.99,2424.726,2434.486,2431.375,58267682
2011/10/14,2431.375,2437.594,2409.288,2429.885,2438.79,60673160
2011/10/13,2438.79,2439.64,2406.282,2412.832,2420,87860106
2011/10/12,2420,2421.693,2318.628,2335.488,2348.516,91508568
2011/10/11,2348.516,2412.376,2323.412,2401.738,2344.787,63975806
2011/10/10,2344.787,2368.149,2338.685,2363.078,2359.22,41745306
2011/9/30,2359.22,2377.541,2348.217,2368.398,2365.343,48818372
2011/9/29,2365.343,2387.538,2358.572,2378.423,2392.062,59191239
2011/9/28,2392.062,2430.27,2383.396,2427.289,2415.054,55758447
2011/9/27,2415.054,2423.913,2395.164,2410.991,2393.183,55231432
2011/9/26,2393.183,2441.729,2384.64,2416.226,2433.159,57425042
2011/9/23,2433.159,2440.751,2400.141,2411.833,2443.057,67302693
2011/9/22,2443.057,2499.976,2442.462,2491.212,2512.963,74695409
2011/9/21,2512.963,2517.673,2438.852,2450.116,2447.755,86689276
2011/9/20,2447.755,2460.034,2426.703,2433.721,2437.795,46265892
2011/9/19,2437.795,2469.6,2437.165,2469.6,2482.343,48746822
2011/9/16,2482.343,2499.481,2475.758,2490.177,2479.055,47986854
2011/9/15,2479.055,2496.572,2477.651,2482.859,2484.827,56003688
2011/9/14,2484.827,2485.934,2439.372,2478.586,2471.305,54065977
2011/9/13,2471.305,2477.083,2453.796,2467.73,2497.753,49930919
2011/9/9,2497.753,2528.422,2487.145,2506.969,2498.943,51253380
2011/9/8,2498.943,2524.377,2498.113,2523.962,2516.09,55271952
2011/9/7,2516.09,2516.754,2475.218,2480.941,2470.524,59665860
2011/9/6,2470.524,2482.242,2459.543,2465.565,2478.739,49223173
2011/9/5,2478.739,2510.1,2478.195,2510.1,2528.28,55031066
2011/9/2,2528.28,2557.31,2517.618,2551.556,2556.042,54436581
2011/9/1,2556.042,2584.804,2547.855,2569.799,2567.34,57290927
2011/8/31,2567.34,2574.415,2545.096,2566.529,2566.595,59169720
2011/8/30,2566.595,2615.135,2563.689,2592.597,2576.413,75910686
2011/8/29,2576.413,2595.466,2570.844,2595.466,2612.188,73696095
2011/8/26,2612.188,2616.636,2593.238,2602.208,2615.261,77850450
2011/8/25,2615.261,2616.304,2545.054,2546.402,2541.091,104537978
2011/8/24,2541.091,2569.278,2536.256,2562.411,2554.019,65462469
2011/8/23,2554.019,2554.178,2514.949,2524.877,2515.863,60944193
2011/8/22,2515.863,2553.415,2507.782,2534.57,2534.358,61214429
2011/8/19,2534.358,2538.272,2513.754,2519.645,2559.472,70606801
2011/8/18,2559.472,2603.485,2556.859,2601.99,2601.261,70989277
2011/8/17,2601.261,2617.165,2596.039,2603.961,2608.166,70109146
2011/8/16,2608.166,2636.36,2601.501,2627.854,2626.77,85226861
2011/8/15,2626.77,2627.104,2584.407,2598.138,2593.173,88676842
2011/8/12,2593.173,2605.447,2585.846,2593.395,2581.508,97171206
2011/8/11,2581.508,2582.155,2505.012,2508.857,2549.176,95597265
2011/8/10,2549.176,2579.156,2544.952,2562.393,2526.07,100369343
2011/8/9,2526.07,2537.409,2437.681,2468.032,2526.816,103723892
2011/8/8,2526.816,2614.19,2497.918,2599.289,2626.423,110302496
2011/8/5,2626.423,2644.581,2605.137,2620.277,2684.039,78571833
2011/8/4,2684.039,2698.815,2675.534,2683.192,2678.485,58872111
2011/8/3,2678.485,2688.065,2654.364,2659.118,2679.259,63981610
2011/8/2,2679.259,2689.971,2651.28,2689.971,2703.783,69993181
2011/8/1,2703.783,2712.888,2688.529,2697.575,2701.729,59000711
2011/7/29,2701.729,2721.53,2681.272,2706.497,2708.777,75471655
2011/7/28,2708.777,2712.09,2684.661,2701.771,2723.492,78474915
2011/7/27,2723.492,2726.801,2680.433,2690.144,2703.026,80407781
2011/7/26,2703.026,2704.939,2677.119,2685.754,2688.746,72881454
2011/7/25,2688.746,2759.628,2680.747,2759.628,2770.79,111242249
2011/7/22,2770.79,2782.169,2763.8,2769.863,2765.894,70211837
2011/7/21,2765.894,2799.852,2763.418,2795.896,2794.205,81760582
2011/7/20,2794.205,2817.285,2779.381,2810.436,2796.983,84030616
2011/7/19,2796.983,2809.315,2790.685,2804.923,2816.688,92740884
2011/7/18,2816.688,2826.959,2807.108,2821.358,2820.169,108108623
2011/7/15,2820.169,2821.339,2794.159,2803.585,2810.444,107470064
2011/7/14,2810.444,2811.704,2788.983,2798.212,2795.476,104502080
2011/7/13,2795.476,2797.266,2756.032,2756.032,2754.582,91929128
2011/7/12,2754.582,2783.722,2752.186,2783.722,2802.692,96674475
2011/7/11,2802.692,2807.322,2780.665,2789.454,2797.774,86063595
